sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,related_skus,associated_skus,additional_attributes
V1600188,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar a ser mayor,Mipeque/Marca/Junior Knows",base,"Batidora-Amasadora con Accesorios para Niños Junior Knows","<p>Si tienes un pequeño chef en casa, no puedes perderte la <strong>batidora-amasadora con accesorios para niños Junior Knows</strong>. Una solución perfecta para fomentar la imitación de roles y la autonomía de los niños.</p><ul><li>1 batidora (aprox. 6 x 20 x 6 cm)</li><li>1 amasadora (longitud x diámetro aprox.: 11,5  x 7,5 cm)</li><li>1 cartón de leche y 1 bote de tomate de juguete</li><li>Fabricado de plástico</li><li>Funciona con pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li></ul>",,0.334,1,"Taxable Goods","Catalog, Search",27.3,12.53,4/4/2017,4/5/2017,batidora-amasadora-con-accesorios-para-ninos-junior-knows,,,,"2016-11-21 12:56:49","2017-03-29 00:49:20",78,batidora-amasadora-con-accesorios-para-ninos-junior-knows.jpg,"batidora-amasadora-con-accesorios-para-ninos-junior-knows imagen",batidora-amasadora-con-accesorios-para-ninos-junior-knows.jpg,"batidora-amasadora-con-accesorios-para-ninos-junior-knows imagen",batidora-amasadora-con-accesorios-para-ninos-junior-knows.jpg,"batidora-amasadora-con-accesorios-para-ninos-junior-knows imagen",batidora-amasadora-con-accesorios-para-ninos-junior-knows_1.jpg,"H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","marca=Junior Knows"
V1600189,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Otros juguetes,Mipeque/Marca/Junior Knows",base,"Dinosaurio Grabador y Reproductor de Voz con LED Junior Knows","<p>¡Si buscas <strong>regalos para niños</strong>, sorprende a los peques con el original y divertido <strong>dinosaurio grabador y reproductor de voz con LED Junior Knows</strong>!</p><ul><li>Función de grabación y reproducción</li><li>Efecto de cambio de voz que transforma los sonidos grabados</li><li>Levanta las patas delanteras y abre la boca mostrando una luz en su interior</li><li>Emite varios sonidos divertidos</li><li>Funciona con pilas (3 x AAA, incluidas)</li><li>Medidas aprox.: 15 x 16 x 9 cm</li><li>Edad recomendada: +2 años</li></ul>",,0.395,1,"Taxable Goods","Catalog, Search",33.2,15.02,4/4/2017,4/5/2017,dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows,,,,"2016-11-21 12:57:29","2017-03-27 13:48:42",72,dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows.jpg,"dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows imagen",dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows.jpg,"dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows imagen",dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows.jpg,"dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows imagen","dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows_1.jpg,dinosaurio-grabador-y-reproductor-de-voz-con-led-junior-knows_2.jpg","H4515100,H4515101,H4515102,H3525103,H4530119,H4530225,H4530224,H4530153,H4530152,H4530150,H4530151,H4530272,H4530178,H4530177,H4530176,H4530175,H4530252,F1015170,F1015190,H3525269,H2500206,H4530265,H4530267,H4530268,H4515111,H4530319,H4530320,V0000231,V0300107,V0200324,V0300182,V0500263,V0500258,V0300193,V0100228,V1600158,V0300226,V1600180,V1600184,V0500267,V0300264,V0300266,V0300272,V0300306,V0300307,V1300288,V1300289,V1300290,V1300291,V1300293,V1300294,V1300295,V1300296,V1300325,V1300326,V1300327,V1300328,V0500280,V1600189","H4515100,H4515101,H4515102,H3525103,H4530119,H4530225,H4530224,H4530153,H4530152,H4530150,H4530151,H4530272,H4530178,H4530177,H4530176,H4530175,H4530252,F1015170,F1015190,H3525269,H2500206,H4530265,H4530267,H4530268,H4515111,H4530319,H4530320,V0000231,V0300107,V0200324,V0300182,V0500263,V0500258,V0300193,V0100228,V1600158,V0300226,V1600180,V1600184,V0500267,V0300264,V0300266,V0300272,V0300306,V0300307,V1300288,V1300289,V1300290,V1300291,V1300293,V1300294,V1300295,V1300296,V1300325,V1300326,V1300327,V1300328,V0500280,V1600189","marca=Junior Knows"
V1600190,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar a ser mayor,Mipeque/Marca/Junior Knows",base,"Juego de Médicos con Juguetero Junior Knows","<p>¡El <strong>juego de médicos con juguetero Junior Knows </strong>es el juguete perfecto para entretener a los pequeños doctores! Además, el juguetero es ideal para guardarlo todo al terminar de jugar.</p><p>Incluye: jeringuilla, martillo, bolsa de transfusión, bisturí, bandeja, cesta, medidor, grifo, frasco, tijeras, tijeras quirúrgicas, oftalmoscopio con luz (pilas: 2 x L1154, incluidas), espejo dental con luz (pilas: 2 x L1154, incluidas), pegatinas y juguetero.</p><ul><li>Fabricado en plástico</li><li>Medidas aprox. montado: 51 x 53 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>",,1.23,1,"Taxable Goods","Catalog, Search",54.2,25.02,4/4/2017,4/5/2017,juego-de-medicos-con-juguetero-junior-knows,,,,"2016-11-21 12:57:50","2017-03-27 07:00:31",6,juego-de-medicos-con-juguetero-junior-knows.jpg,"juego-de-medicos-con-juguetero-junior-knows imagen",juego-de-medicos-con-juguetero-junior-knows.jpg,"juego-de-medicos-con-juguetero-junior-knows imagen",juego-de-medicos-con-juguetero-junior-knows.jpg,"juego-de-medicos-con-juguetero-junior-knows imagen",,"H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","marca=Junior Knows"
V1600191,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar a ser mayor,Mipeque/Marca/Junior Knows",base,"Juego de Cocina con Luz y Sonido con Juguetero Junior Knows","<p>¡Con el <strong>juego de cocina con luz y sonido con juguetero Junior Knows </strong>los pequeños cocineros de la casa ya pueden jugar a cocinar y pasarlo genial! Incluye juguetero para poder guardarlo todo al terminar de jugar. Al mover los mandos, se activa el mecanismo de luz y sonido de los fuegos para cocinar.</p><p>Incluye: cacerola con tapa, sartén, cuchillo, cucharón, espátula, dos tenedores, dos platos, jarra, pimiento, zanahoria, maíz, tomate, limón, coliflor, grifo, pegatinas y juguetero.</p><ul><li>Fabricado en plástico</li><li>Funciona con pilas (3 x AAA, no incluidas)</li><li>Medidas aprox. montado: 51 x 55 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>",,1.23,1,"Taxable Goods","Catalog, Search",54.2,25.02,4/4/2017,4/5/2017,juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows,,,,"2016-11-21 12:58:46","2017-03-27 14:37:04",14,juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows.jpg,"juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows imagen",juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows.jpg,"juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows imagen",juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows.jpg,"juego-de-cocina-con-luz-y-sonido-con-juguetero-junior-knows imagen",,"H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","marca=Junior Knows"
V1600192,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar a ser mayor,Mipeque/Marca/Junior Knows",base,"Juego de Taller con Juguetero Junior Knows","<p>¡El <strong>juego de taller con juguetero Junior Knows </strong>es ideal para que los niños jueguen a ser mecánicos! Dispone de varias herramientas y juguetero para guardarlo todo al terminar de jugar.</p><p>Incluye: juguetero, destornillador, martillo, llave inglesa, sierra, cúter, tornillos, etc.</p><ul><li>Fabricado en plástico</li><li>Medidas aprox. montado: 51 x 49 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>",,1.23,1,"Taxable Goods","Catalog, Search",54.2,25.02,4/4/2017,4/5/2017,juego-de-taller-con-juguetero-junior-knows,,,,"2016-11-23 17:24:10","2017-03-15 14:14:01",49,juego-de-taller-con-juguetero-junior-knows.jpg,"juego-de-taller-con-juguetero-junior-knows imagen",juego-de-taller-con-juguetero-junior-knows.jpg,"juego-de-taller-con-juguetero-junior-knows imagen",juego-de-taller-con-juguetero-junior-knows.jpg,"juego-de-taller-con-juguetero-junior-knows imagen",,"H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","H4530183,H4530238,H4530239,H4530277,H4530305,V0000234,V0000235,V0000236,V0500136,V0200571,V0200572,V0500244,V0500253,V1600134,V1600147,V1600152,V1600154,V1600156,V1600155,V1600159,V1600160,V1600167,V1600166,V1600168,V1600172,V1600173,V1600174,V0500273,V0500291,V1600188,V1600190,V1600191,V1600192,V0500322","marca=Junior Knows"
V0500301,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Muñecos y peluches,Mipeque/Marca/Junior Knows",base,"Bebé con Accesorios ¡Al Agua Patos!","<p>Sorprende a los más pequeños de tu hogar con el <strong>bebé con accesorios ¡Al agua patos!</strong>. Podrán bañarse e interactuar con él, sintiéndose un poco más mayores.</p><ul><li>Flotador, biberón, orinal, esponjita, jabón y loción</li><li>Bebé con albornoz</li><li>Bebe y hace pis</li><li>Longitud del bebé aprox.: 30 cm</li><li>Edad recomendada: +3 años</li></ul>",,0.634,0,"Taxable Goods","Catalog, Search",43.9,20.04,4/4/2017,4/5/2017,bebe-con-accesorios-al-agua-patos-rosa,,,,"-0001-11-30 00:00:00","2017-03-28 22:23:43",20,bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos_1.jpg,"H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","color=Rosa,marca=Junior Knows"
V0500302,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Muñecos y peluches,Mipeque/Marca/Junior Knows",base,"Bebé con Accesorios ¡Al Agua Patos!","<p>Sorprende a los más pequeños de tu hogar con el <strong>bebé con accesorios ¡Al agua patos!</strong>. Podrán bañarse e interactuar con él, sintiéndose un poco más mayores.</p><ul><li>Flotador, biberón, orinal, esponjita, jabón y loción</li><li>Bebé con albornoz</li><li>Bebe y hace pis</li><li>Longitud del bebé aprox.: 30 cm</li><li>Edad recomendada: +3 años</li></ul>",,0.634,0,"Taxable Goods","Catalog, Search",43.9,20.04,4/4/2017,4/5/2017,bebe-con-accesorios-al-agua-patos-azul,,,,"-0001-11-30 00:00:00","2017-03-24 14:11:51",36,bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos.jpg,"bebe-con-accesorios-al-agua-patos imagen",bebe-con-accesorios-al-agua-patos_1.jpg,"H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","color=Azul,marca=Junior Knows"
V0500303,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Muñecos y peluches,Mipeque/Marca/Junior Knows",base,"Juego de Expedición con Dinosaurio","<p>Si a los peques de tu casa les apasiona el mundo de los dinosaurios, ¡regálales el <strong>juego de expedición con dinosaurio</strong>!</p><ul><li>1 dinosaurio con sonido y luz (aprox.: 23 x 19 x 8 cm)</li><li>Funciona con pilas (2 x AG13, incluidas)</li><li>2 expedicionarios (aprox. 7 x 12 x 4 cm)</li><li>2 palmeras y 1 roca</li><li>Edad recomendada: +4 años</li></ul>",,0.415,1,"Taxable Goods","Catalog, Search",32.6,14.93,4/4/2017,4/5/2017,juego-de-expedicion-con-dinosaurio,,,,"2016-11-18 14:08:47","2017-03-24 14:11:53",233,juego-de-expedicion-con-dinosaurio.jpg,"juego-de-expedicion-con-dinosaurio imagen",juego-de-expedicion-con-dinosaurio.jpg,"juego-de-expedicion-con-dinosaurio imagen",juego-de-expedicion-con-dinosaurio.jpg,"juego-de-expedicion-con-dinosaurio imagen",juego-de-expedicion-con-dinosaurio_1.jpg,"H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","H4530198,H4530229,D3000175,D3000176,D4005218,H4530269,H2500270,H2500271,H4530303,H4530304,H0500269,H4530322,H2000153,H4530328,H4530331,H4530332,V0000140,V0000141,V0500254,V0500259,V0500275,V0500276,V0500301,V0500302,V0500303,V0200825,V0200826","marca=Junior Knows"
V0500306,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Vehículos circuitos y radio control,Mipeque/Marca/Junior Knows",base,"Coche Teledirigido Power 1:16","<p>¡El <strong>coche teledirigido Power 1:16 </strong>es un <strong>regalo para niños</strong> que siempre triunfa!</p><ul><li>Escala 1:16</li><li>Banda de frecuencia: 27 MHz</li><li>Potencia máxima de radiofrecuencia: 30 mW</li><li>Fabricado en plástico con ruedas de goma</li><li>Movimientos: izquierda, derecha, delante y detrás</li><li>Medidas aprox. 26 x 11 x 16 cm</li><li>Batería recargable (Ni-MH AA, 700 mAh, 4,8 V)</li><li>Incluye cargador (110-240 V, 50-60 Hz / 250 mA, 4,8 V)</li><li>Tiempo de carga completa: 2 horas aprox.</li><li>Autonomía con carga máxima: 8-16 minutos</li><li>Mando a pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +8 años</li></ul>",,0.941,0,"Taxable Goods","Catalog, Search",78.8,36.32,4/4/2017,4/5/2017,coche-teledirigido-power-116-rojo,,,,"-0001-11-30 00:00:00","2017-03-28 18:20:27",25,coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116_1.jpg,"H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","color=Rojo,marca=Junior Knows"
V0500307,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Vehículos circuitos y radio control,Mipeque/Marca/Junior Knows",base,"Coche Teledirigido Power 1:16","<p>¡El <strong>coche teledirigido Power 1:16 </strong>es un <strong>regalo para niños</strong> que siempre triunfa!</p><ul><li>Escala 1:16</li><li>Banda de frecuencia: 27 MHz</li><li>Potencia máxima de radiofrecuencia: 30 mW</li><li>Fabricado en plástico con ruedas de goma</li><li>Movimientos: izquierda, derecha, delante y detrás</li><li>Medidas aprox. 26 x 11 x 16 cm</li><li>Batería recargable (Ni-MH AA, 700 mAh, 4,8 V)</li><li>Incluye cargador (110-240 V, 50-60 Hz / 250 mA, 4,8 V)</li><li>Tiempo de carga completa: 2 horas aprox.</li><li>Autonomía con carga máxima: 8-16 minutos</li><li>Mando a pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +8 años</li></ul>",,0.941,0,"Taxable Goods","Catalog, Search",78.8,36.32,4/4/2017,4/5/2017,coche-teledirigido-power-116-azul,,,,"-0001-11-30 00:00:00","2017-03-24 14:04:00",28,coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116.jpg,"coche-teledirigido-power-116 imagen",coche-teledirigido-power-116_1.jpg,"H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","color=Azul,marca=Junior Knows"
