ID;CATEGORY;NAME;ATTRIBUTE1;ATTRIBUTE2;VALUE1;VALUE2;DESCRIPTION;BRAND;FEATURE;PRICE;PVP_BIGBUY;PVD;IVA;VIDEO;EAN13;WIDTH;HEIGHT;DEPTH;WEIGHT;STOCK;DATE_ADD;DATE_UPD;IMAGE1;IMAGE2;IMAGE3;IMAGE4;IMAGE5;IMAGE6;IMAGE7;IMAGE8
V1300107;2571,2611,2613;"Mochila Escolar 3D Hulk";;;;;"<p>¡A los peques de la casa les facinará la <strong>mochila escolar 3D Hulk</strong>! Una <strong>mochila infantil</strong> con relieve en la parte frontal (goma EVA), cremallera, asa superior y dos correas ajustables en la parte trasera. Composición: 100 % poliéster. Medidas aprox.: 25 x 31 x 10 cm.</p>";1003;;27.5;9.87;5.12;21;;7569000738656;26;32;3.5;0.306;25;"2016-04-20 16:24:10";"2017-03-28 20:30:01";http://dropshipping.bigbuy.eu/imgs/V1300107_91136.jpg;http://dropshipping.bigbuy.eu/imgs/V1300107_91135.jpg;http://dropshipping.bigbuy.eu/imgs/V1300107_91134.jpg;http://dropshipping.bigbuy.eu/imgs/V1300107_91133.jpg;;;;
V1300108;2571,2611,2613;"Mochila Escolar 3D Avengers";;;;;"<p>¡Si buscas <strong>material escolar</strong> original para tus hijos, te presentamos la <strong>mochila escolar 3D Avengers</strong>! Esta <strong>mochila infantil</strong> dispone de relieve en la parte frontal (goma EVA), cremallera, asa superior y dos correas ajustables en la parte trasera. Composición: 100 % poliéster. Medidas aprox.: 25 x 31 x 10 cm.</p>";1003;;28.7;9.98;5.24;21;;7569000738519;5;26;32;0.3;3;"2016-04-20 16:25:32";"2017-03-14 22:55:29";http://dropshipping.bigbuy.eu/imgs/V1300108_91140.jpg;http://dropshipping.bigbuy.eu/imgs/V1300108_91139.jpg;http://dropshipping.bigbuy.eu/imgs/V1300108_91138.jpg;http://dropshipping.bigbuy.eu/imgs/V1300108_91137.jpg;;;;
V1300110;2571,2593,2607;"Gorra Infantil Minnie Mouse";Color;;Rosa;;"<p>Sorprende a los pequeños de tu hogar con la práctica y cómoda <strong>gorra infantil Minnie Mouse</strong>. ¡Su <strong>personaje Disney</strong> para protegerles del sol! Talla 48-50 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1136;;7.9;3.92;1.98;21;;7569000738748;18.5;9;19;0.045;100;"-0001-11-30 00:00:00";"2017-03-17 11:11:16";http://dropshipping.bigbuy.eu/imgs/V1300109_93054.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91146.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91145.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91144.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91143.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91142.jpg;;
V1300111;2571,2593,2607;"Gorra Infantil Minnie Mouse";Color;;Morado;;"<p>Sorprende a los pequeños de tu hogar con la práctica y cómoda <strong>gorra infantil Minnie Mouse</strong>. ¡Su <strong>personaje Disney</strong> para protegerles del sol! Talla 48-50 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1136;;7.9;3.92;1.98;21;;7569000738731;18.5;9;19;0.045;101;"-0001-11-30 00:00:00";"2017-03-17 11:11:16";http://dropshipping.bigbuy.eu/imgs/V1300109_93054.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91146.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91145.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91144.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91143.jpg;http://dropshipping.bigbuy.eu/imgs/V1300109_91142.jpg;;
V1300113;2571,2593,2607;"Gorra Infantil Mickey Mouse";Color;;Rojo;;"<p>¡Sorprende a los pequeños con una <strong>gorra Disney</strong> de lo más práctica y cómoda! Ya verás qué contentos se ponen cuando vean la <strong>gorra infantil Mickey Mouse</strong>. Talla 48-50 cm. Medidas de la visera aprox.: 14 x 6 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1133;;7.9;3.92;1.98;21;;7569000738670;19;10;18;0.045;110;"-0001-11-30 00:00:00";"2017-03-28 21:16:41";http://dropshipping.bigbuy.eu/imgs/V1300112_93053.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91151.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91150.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91149.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91148.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91147.jpg;;
V1300114;2571,2593,2607;"Gorra Infantil Mickey Mouse";Color;;Azul;;"<p>¡Sorprende a los pequeños con una <strong>gorra Disney</strong> de lo más práctica y cómoda! Ya verás qué contentos se ponen cuando vean la <strong>gorra infantil Mickey Mouse</strong>. Talla 48-50 cm. Medidas de la visera aprox.: 14 x 6 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1133;;7.9;3.92;1.98;21;;7569000738663;19;10;18;0.045;92;"-0001-11-30 00:00:00";"2017-03-27 10:19:18";http://dropshipping.bigbuy.eu/imgs/V1300112_93053.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91151.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91150.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91149.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91148.jpg;http://dropshipping.bigbuy.eu/imgs/V1300112_91147.jpg;;
V1300116;2571,2593,2607;"Gorra Infantil Princesas";Color;;"Rosa Claro";;"<p>¿Películas de princesas Disney? ¡Seguro que en tu casa tienes muchas! Con la <strong>gorra infantil Princesas</strong> sacarás una sonrisa a las más pequeñas del hogar, y se sentirán las protagonistas de sus películas y cuentos favoritos.  Talla 50-52 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1164;;7.9;3.92;1.98;21;;7569000738847;18;8.5;18.5;0.046;126;"-0001-11-30 00:00:00";"2017-03-27 09:46:04";http://dropshipping.bigbuy.eu/imgs/V1300115_93055.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91158.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91157.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91155.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91154.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91153.jpg;;
V1300117;2571,2593,2607;"Gorra Infantil Princesas";Color;;"Rosa Oscuro";;"<p>¿Películas de princesas Disney? ¡Seguro que en tu casa tienes muchas! Con la <strong>gorra infantil Princesas</strong> sacarás una sonrisa a las más pequeñas del hogar, y se sentirán las protagonistas de sus películas y cuentos favoritos.  Talla 50-52 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1164;;7.9;3.92;1.98;21;;7569000738854;18;8.5;18.5;0.046;124;"-0001-11-30 00:00:00";"2016-09-21 15:07:31";http://dropshipping.bigbuy.eu/imgs/V1300115_93055.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91158.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91157.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91155.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91154.jpg;http://dropshipping.bigbuy.eu/imgs/V1300115_91153.jpg;;
V1300120;2571,2593,2607;"Gorra Infantil La Patrulla Canina";Color;;Verde;;"<p>¡Los perros rescatadores más famosos de la televisión ya pueden formar parte de los <strong>complementos</strong> de los pequeños de la casa! La <strong>gorra infantil La Patrulla Canina</strong> triunfará en tu hogar. Talla 50-52 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1234;;10.9;3.88;2.02;21;;7569000738786;19.5;10;24;0.046;0;"-0001-11-30 00:00:00";"2016-09-21 15:12:16";http://dropshipping.bigbuy.eu/imgs/V1300118_91221.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91223.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91164.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91163.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91162.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91161.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91160.jpg;
V1300119;2571,2593,2607;"Gorra Infantil La Patrulla Canina";Color;;"Gris Oscuro";;"<p>¡Los perros rescatadores más famosos de la televisión ya pueden formar parte de los <strong>complementos</strong> de los pequeños de la casa! La <strong>gorra infantil La Patrulla Canina</strong> triunfará en tu hogar. Talla 50-52 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1234;;10.9;3.88;2.02;21;;7569000738779;19.5;10;24;0.046;0;"-0001-11-30 00:00:00";"2016-09-21 15:12:08";http://dropshipping.bigbuy.eu/imgs/V1300118_91221.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91223.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91164.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91163.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91162.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91161.jpg;http://dropshipping.bigbuy.eu/imgs/V1300118_91160.jpg;
V1300123;2571,2593,2607;"Gorra Infantil Spiderman";Color;;Azul;;"<p>¿Quieres sorprender a los pequeños de tu casa? ¡Haz realidad que su héroe favorito les proteja del sol este verano! Así que no te pierdas la <strong>gorra infantil Spiderman</strong>. Talla 54-56 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1209;;10.9;3.88;2.02;21;;7569000738878;20.5;10;25.5;0.05;0;"-0001-11-30 00:00:00";"2017-01-19 18:53:49";http://dropshipping.bigbuy.eu/imgs/V1300121_91225.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91170.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91169.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91167.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91166.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91165.jpg;;
V1300122;2571,2593,2607;"Gorra Infantil Spiderman";Color;;Rojo;;"<p>¿Quieres sorprender a los pequeños de tu casa? ¡Haz realidad que su héroe favorito les proteja del sol este verano! Así que no te pierdas la <strong>gorra infantil Spiderman</strong>. Talla 54-56 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1209;;10.9;3.88;2.02;21;;7569000738885;20.5;10;25.5;0.05;2;"-0001-11-30 00:00:00";"2017-03-13 17:59:52";http://dropshipping.bigbuy.eu/imgs/V1300121_91225.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91170.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91169.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91167.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91166.jpg;http://dropshipping.bigbuy.eu/imgs/V1300121_91165.jpg;;
V1300131;2571,2593,2607;"Gorra Infantil Frozen";Color;;Morado;;"<p>¿Elsa, Ana y Olaf? ¡Seguro que en tu casa estos nombres son muy conocidos! Con la <strong>gorra infantil Frozen </strong>sacarás una sonrisa a las más pequeñas del hogar. Talla 52-54 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1089;;12.5;3.95;2.1;21;;7569000738618;18;10;18;0.046;107;"-0001-11-30 00:00:00";"2016-12-28 08:16:08";http://dropshipping.bigbuy.eu/imgs/V1300130_93052.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91191.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91190.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91189.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91188.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91187.jpg;;
V1300132;2571,2593,2607;"Gorra Infantil Frozen";Color;;Rosa;;"<p>¿Elsa, Ana y Olaf? ¡Seguro que en tu casa estos nombres son muy conocidos! Con la <strong>gorra infantil Frozen </strong>sacarás una sonrisa a las más pequeñas del hogar. Talla 52-54 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1089;;12.5;3.95;2.1;21;;7569000738625;18;10;18;0.046;77;"-0001-11-30 00:00:00";"2017-03-06 09:24:12";http://dropshipping.bigbuy.eu/imgs/V1300130_93052.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91191.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91190.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91189.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91188.jpg;http://dropshipping.bigbuy.eu/imgs/V1300130_91187.jpg;;
V1300128;2571,2593,2607;"Gorra Infantil Minions";Color;;Amarillo;;"<p>¡Banana, banana! Seguro que los más pequeños sabrán decirte qué personajes de ficción pronuncian esas palabras. Así que este verano, ¡que lleven a sus personajes en la <strong>gorra infantil Minions</strong>! Talla 54-56 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1135;;10.9;3.88;2.02;21;;7569000738700;19;10;19;0.05;66;"-0001-11-30 00:00:00";"2017-02-22 10:59:55";http://dropshipping.bigbuy.eu/imgs/V1300127_91226.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91185.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91184.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91183.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91182.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91181.jpg;;
V1300129;2571,2593,2607;"Gorra Infantil Minions";Color;;Azul;;"<p>¡Banana, banana! Seguro que los más pequeños sabrán decirte qué personajes de ficción pronuncian esas palabras. Así que este verano, ¡que lleven a sus personajes en la <strong>gorra infantil Minions</strong>! Talla 54-56 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 90 % algodón y 10 % poliéster.</p>";1135;;10.9;3.88;2.02;21;;7569000738717;19;10;19;0.05;76;"-0001-11-30 00:00:00";"2017-02-03 12:31:49";http://dropshipping.bigbuy.eu/imgs/V1300127_91226.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91185.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91184.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91183.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91182.jpg;http://dropshipping.bigbuy.eu/imgs/V1300127_91181.jpg;;
V1300134;2571,2593,2607;"Gorra Infantil Cars";Color;;Rojo;;"<p>¿Quieres sorprender a los pequeños de tu casa? ¡Haz realidad que Rayo McQueen les proteja del sol este verano! Así que no te pierdas la <strong>gorra infantil Cars</strong>. Talla 54-56 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1027;;7.9;3.92;1.98;21;;7569000738601;17;10;21;0.048;69;"-0001-11-30 00:00:00";"2017-03-18 12:35:41";http://dropshipping.bigbuy.eu/imgs/V1300133_91571.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91229.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91197.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91196.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91195.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91194.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91193.jpg;
V1300135;2571,2593,2607;"Gorra Infantil Cars";Color;;Negro;;"<p>¿Quieres sorprender a los pequeños de tu casa? ¡Haz realidad que Rayo McQueen les proteja del sol este verano! Así que no te pierdas la <strong>gorra infantil Cars</strong>. Talla 54-56 cm. Medidas de la visera aprox.: 14 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1027;;7.9;3.92;1.98;21;;7569000738595;17;10;21;0.048;117;"-0001-11-30 00:00:00";"2017-03-17 11:11:16";http://dropshipping.bigbuy.eu/imgs/V1300133_91571.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91229.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91197.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91196.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91195.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91194.jpg;http://dropshipping.bigbuy.eu/imgs/V1300133_91193.jpg;
V1300138;2571,2593,2607;"Gorra Infantil Batman vs Superman";Color;;"Azul Marino";;"<p>¿A qué niño ne le gusta presumir de sus <strong>complementos de moda</strong>? Sorpréndelos con la <strong>gorra infantil Batman vs Superman </strong>y protégelos de los rayos del sol este verano. Talla 52-54 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1008;;12.5;3.95;2.1;21;;7569000738564;19;10;20;0.048;125;"-0001-11-30 00:00:00";"2016-10-27 13:20:37";http://dropshipping.bigbuy.eu/imgs/V1300136_91230.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91231.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91201.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91200.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91199.jpg;;;
V1300137;2571,2593,2607;"Gorra Infantil Batman vs Superman";Color;;Gris;;"<p>¿A qué niño ne le gusta presumir de sus <strong>complementos de moda</strong>? Sorpréndelos con la <strong>gorra infantil Batman vs Superman </strong>y protégelos de los rayos del sol este verano. Talla 52-54 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1008;;12.5;3.95;2.1;21;;7569000738571;19;10;20;0.048;127;"-0001-11-30 00:00:00";"2017-02-20 14:01:53";http://dropshipping.bigbuy.eu/imgs/V1300136_91230.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91231.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91201.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91200.jpg;http://dropshipping.bigbuy.eu/imgs/V1300136_91199.jpg;;;
V1300125;2571,2593,2607;"Gorra Infantil Avengers";Color;;Rojo;;"<p>¿A qué niño ne le gusta presumir de sus <strong>complementos de moda</strong>? Sorpréndelos con la <strong>gorra infantil Avengers</strong> y protégelos de los rayos del sol este verano. Talla 52-54 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1003;;10.9;3.88;2.02;21;;7569000738540;20;10;18;0.048;97;"-0001-11-30 00:00:00";"2017-03-17 20:41:10";http://dropshipping.bigbuy.eu/imgs/V1300124_91179.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91180.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91178.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91177.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91176.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91175.jpg;;
V1300126;2571,2593,2607;"Gorra Infantil Avengers";Color;;Negro;;"<p>¿A qué niño ne le gusta presumir de sus <strong>complementos de moda</strong>? Sorpréndelos con la <strong>gorra infantil Avengers</strong> y protégelos de los rayos del sol este verano. Talla 52-54 cm. Medidas de la visera aprox.: 15 x 6,5 cm. Composición: 65 % algodón y 35 % poliéster.</p>";1003;;10.9;3.88;2.02;21;;7569000738533;20;10;18;0.048;85;"-0001-11-30 00:00:00";"2017-03-22 11:20:58";http://dropshipping.bigbuy.eu/imgs/V1300124_91179.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91180.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91178.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91177.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91176.jpg;http://dropshipping.bigbuy.eu/imgs/V1300124_91175.jpg;;
V0500136;2571,2572,2583;"Piscina Hinchable Minnie";;;;;"<p>Refresca a los más pequeños en tu terraza, jardín o en la playa con la <strong>piscina hinchable Minnie</strong>. Medidas (diámetro x altura) aprox.: 152 x 30 cm. Capacidad aprox.: 282 l. Dispone de válvulas de seguridad. Incluye kit de reparación para pinchazos. Edad recomendada: +2 años.</p>";1136;;65.1;27.89;14.49;21;;7569000737475;24;6.8;23;1.205;43;"2016-04-26 14:40:26";"2017-02-28 11:39:59";http://dropshipping.bigbuy.eu/imgs/V0500136_93045.jpg;http://dropshipping.bigbuy.eu/imgs/V0500136_91366.jpg;http://dropshipping.bigbuy.eu/imgs/V0500136_91364.jpg;;;;;
V0500154;2571,2593,2596;"Bidón de Aluminio Infantil Cars";;;;;"<p>¡Los pequeños fans de Rayo McQueen ya pueden presumir con el <strong>bidón de aluminio infantil Cars</strong>! Capacidad: 500 ml. Medidas aprox. (diámetro x altura): 7 x 18,5 cm.</p>";1027;;10.9;4.49;2.29;21;;7569000736348;7;19;7;0.1;97;"2016-05-04 14:33:00";"2017-03-16 12:40:44";http://dropshipping.bigbuy.eu/imgs/V0500154_91669.jpg;http://dropshipping.bigbuy.eu/imgs/V0500154_91668.jpg;http://dropshipping.bigbuy.eu/imgs/V0500154_91667.jpg;;;;;
V0500155;2571,2593,2596;"Bidón de Aluminio Infantil Mickey";;;;;"<p>¡Los pequeños fans del popular ratón ya pueden presumir con el <strong>bidón de aluminio infantil Mickey</strong>! Capacidad: 500 ml. Medidas aprox. (diámetro x altura): 7 x 18,5 cm.</p>";1133;;10.9;4.49;2.29;21;;7569000737383;7;18.5;7;0.105;99;"2016-04-22 13:15:22";"2017-03-02 11:10:21";http://dropshipping.bigbuy.eu/imgs/V0500155_93050.jpg;http://dropshipping.bigbuy.eu/imgs/V0500155_93049.jpg;;;;;;
V0500156;2571,2593,2596;"Bidón de Aluminio Infantil Spiderman";;;;;"<p>¡Los más pequeños de la casa alucinarán con el <strong>bidón de aluminio infantil Spiderman</strong>! Capacidad: 500 ml. Medidas aprox. (diámetro x altura): 7 x 18,5 cm.</p>";1209;;10.9;4.49;2.29;21;;7569000738083;7;18.5;7;0.105;117;"2016-04-22 13:17:22";"2017-02-23 16:56:23";http://dropshipping.bigbuy.eu/imgs/V0500156_91682.jpg;http://dropshipping.bigbuy.eu/imgs/V0500156_91279.jpg;;;;;;
V0500157;2571,2593,2596;"Bidón de Aluminio Infantil Minnie";;;;;"<p>¡Sorprende a las peques de la casa regalándoles el <strong>bidón de aluminio infantil Minnie</strong>! Capacidad: 500 ml. Medidas aprox. (diámetro x altura): 7 x 18,5 cm.</p>";1136;;10.9;4.49;2.29;21;;7569000737451;7;18.5;7;0.105;49;"2016-04-22 13:16:22";"2017-03-25 11:13:53";http://dropshipping.bigbuy.eu/imgs/V0500157_93047.jpg;http://dropshipping.bigbuy.eu/imgs/V0500157_93048.jpg;;;;;;
